Year,ID,Title,Rating,Passes,Budget,DBO,IBO,Language,Country,IMDB,Metascore
2008,838283,Step Brothers,notalk,FAIL,70346660,108732985.0,139036162.0,"English, Spanish",USA,6.8,5.1
2008,862846,Sunshine Cleaning,ok,PASS,5411282,13054780.0,17816707.0,"English, Spanish",USA,6.9,6.1
2008,936501,Taken,ok,PASS,27056408,156928235.0,245608963.0,"English, French, Albanian, Arabic","France, USA, UK",7.9,5.0
2008,200465,The Bank Job,ok,PASS,21645126,32533339.0,71583685.0,English,"UK, USA, Australia",7.3,6.9
2008,499448,The Chronicles of Narnia: Prince Caspian,ok,PASS,243507670,153270751.0,453996009.0,English,"USA, Poland, Slovenia, Czech Republic",6.6,6.2
2008,970416,The Day the Earth Stood Still,ok,PASS,86580505,85895413.0,252238208.0,"English, Mandarin","USA, Canada",5.5,4.0
2008,406759,The Eye,ok,PASS,12987076,34003083.0,61600619.0,"English, Spanish","USA, Canada",5.3,3.6
2008,865556,The Forbidden Kingdom,notalk,FAIL,59524097,56358790.0,139692526.0,"English, Mandarin","USA, China",6.6,5.7
2008,852713,The House Bunny,ok,PASS,27056408,52205219.0,76014858.0,English,USA,5.5,5.5
2008,887912,The Hurt Locker,notalk,FAIL,16233845,18417633.0,53998338.0,"English, Arabic, Turkish",USA,7.6,9.4
2008,800080,The Incredible Hulk,notalk,FAIL,148810243,145895632.0,285085699.0,"English, Portuguese, Spanish",USA,6.9,6.1
2008,981072,The Lucky Ones,ok,PASS,15151588,288927.0,288927.0,English,USA,7.1,5.3
2008,467200,The Other Boleyn Girl,ok,PASS,43290252,29020656.0,84107503.0,English,"UK, USA",6.8,5.0
2008,976051,The Reader,notalk,FAIL,35173330,37007113.0,122315840.0,"English, German, Greek, Latin","USA, Germany",7.6,5.8
2008,416212,The Secret Life of Bees,ok,PASS,11904819,40876996.0,43272961.0,English,USA,7.3,5.7
2008,1018785,The Sisterhood of the Traveling Pants 2,ok,PASS,29220920,47716642.0,47911629.0,"English, Greek","USA, Greece",6.2,6.3
2008,420238,The Tale of Despereaux,ok,PASS,64935379,55062111.0,97925059.0,,,,
2008,430770,The Women,ok,PASS,17316101,29114940.0,54225162.0,English,USA,4.9,2.7
2008,1125849,The Wrestler,notalk,FAIL,6493538,28396504.0,50470238.0,English,"USA, France",8.0,8.1
2008,882978,Three Kingdoms: Resurrection of the Dragon,notalk,FAIL,21645126,,23960711.0,Mandarin,"China, South Korea, Hong Kong",6.2,
2008,800241,Transsiberian,ok,PASS,16233845,2384904.0,6904335.0,"English, Russian, Spanish, Chinese, French","Spain, Germany, UK, Lithuania",6.7,7.2
2008,942385,Tropic Thunder,nowomen,FAIL,97403068,119547447.0,203641087.0,"English, Mandarin","USA, UK, Germany",7.0,7.1
2008,1099212,Twilight,ok,PASS,40043484,208626391.0,430655689.0,English,USA,5.2,5.6
2008,985699,Valkyrie,notalk,FAIL,97403068,89911432.0,220674342.0,"English, German","USA, Germany",7.1,5.6
2008,497465,Vicky Cristina Barcelona,ok,PASS,17316101,25126430.0,113100998.0,"English, Spanish","Spain, USA",7.2,7.0
2008,910970,WALL-E,notalk,FAIL,194806136,242217798.0,576399965.0,,,,
2008,1185616,Waltz with Bashir,nowomen,FAIL,2164513,2471710.0,12040820.0,"Hebrew, Arabic, German, English","Israel, France, Germany, USA, Finland, Switzerland, Belgium, Australia",8.0,9.1
2008,493464,Wanted,notalk,FAIL,81169223,145572728.0,370582375.0,English,"USA, Germany",6.7,6.4
2008,1152850,Wendy and Lucy,ok,PASS,324677,936904.0,1532525.0,English,USA,7.1,8.0
2008,1033643,What Happens In Vegas,ok,PASS,37878971,86880989.0,236511649.0,,,,
2008,1068680,Yes Man,notalk,FAIL,54112816,105726675.0,244580160.0,"English, Korean, Estonian","USA, Australia",6.9,4.6
2007,1038988,[Rec],ok,PASS,2359441,,30468201.0,"Spanish, Japanese",Spain,7.5,
2007,450385,1408,ok,PASS,25279728,80878983.0,147480104.0,English,USA,6.8,6.4
2007,463854,28 Weeks Later,ok,PASS,16853152,32177067.0,72168247.0,English,"UK, Spain",7.0,7.8
2007,381849,3:10 to Yuma,nowomen,FAIL,53930087,60229701.0,79964640.0,"English, Chinese",USA,7.8,7.6
2007,389722,30 Days of Night,men,FAIL,33706305,44457488.0,90193752.0,English,"USA, New Zealand",6.6,5.3
2007,411061,88 Minutes,notalk,FAIL,33706305,19022584.0,37026824.0,English,"USA, Germany, Canada",5.9,1.7
2007,445922,Across the Universe,ok,PASS,50559457,27351175.0,32995262.0,English,"USA, UK",7.5,5.6
2007,783233,Atonement,ok,PASS,33706305,57278425.0,146285687.0,"English, French","UK, France, USA",7.8,8.5
2007,416508,Becoming Jane,ok,PASS,18538467,20969716.0,44228231.0,English,"UK, Ireland",7.1,5.5
2007,442933,Beowulf,ok,PASS,168531522,92349898.0,219085603.0,"English, Old English",USA,6.3,5.9
2007,445934,Blades of Glory,ok,PASS,68536152,133246132.0,163581806.0,"English, Japanese",USA,6.4,6.4
2007,398808,Bridge to Terabithia,ok,PASS,28088587,92393631.0,155031909.0,English,USA,7.2,7.4
2007,283503,Brooklyn Rules,ok,PASS,8988348,514844.0,514844.0,English,USA,6.4,5.3
2007,423977,Charlie Bartlett,men,FAIL,13482522,4438327.0,5950184.0,English,USA,7.1,5.4
2007,472062,Charlie Wilson&#39;s War,ok,PASS,84265761,74896639.0,134277795.0,,,,
2007,795368,Death at a Funeral,ok,PASS,23594413,48019515.0,55028051.0,English,"USA, Germany, UK, Netherlands",7.4,6.7
2007,848557,Diary of the Dead,ok,PASS,3089745,1070310.0,6060896.0,English,USA,5.8,6.6
2007,486822,Disturbia,ok,PASS,22470870,90119077.0,132098426.0,"English, Spanish",USA,6.9,6.2
2007,765443,Eastern Promises,ok,PASS,56177174,19303898.0,62207616.0,"English, Russian, Turkish, Ukrainian, Urdu","USA, UK, Canada",7.7,8.2
2007,461770,Enchanted,ok,PASS,95501196,143484229.0,382436383.0,English,USA,7.2,7.5
2007,452623,Gone Baby Gone,ok,PASS,21347326,22808178.0,38896737.0,English,USA,7.7,7.2
2007,427327,Hairspray,ok,PASS,84265761,133557691.0,227935344.0,English,"USA, UK",6.9,8.1
2007,373883,Halloween,ok,PASS,16853152,65467925.0,87090800.0,English,USA,6.1,4.7
2007,367959,Hannibal Rising,notalk,FAIL,56177174,31088139.0,90538854.0,"English, German, Russian","UK, Czech Republic, France, Italy",6.2,3.5
2007,373889,Harry Potter and the Order of the Phoenix,ok,PASS,168531522,328080020.0,1059438513.0,English,"UK, USA",7.4,7.1
2007,465494,Hitman,nowomen,FAIL,19662011,44590850.0,112315914.0,"English, Russian, Serbo-Croatian","France, USA",6.3,3.5
2007,498353,Hostel: Part II,ok,PASS,8426576,19712359.0,37758262.0,"English, Slovak, Italian, Czech",USA,5.4,4.6
2007,425112,Hot Fuzz,notalk,FAIL,17976696,26536733.0,91841386.0,English,"UK, France, USA",7.9,8.1
2007,787475,Hot Rod,notalk,FAIL,28088587,15660322.0,16105323.0,English,USA,6.7,4.3
2007,480249,I Am Legend,ok,PASS,168531522,288068696.0,657733649.0,English,USA,7.2,6.5
2007,758758,Into the Wild,notalk,FAIL,22470870,20621917.0,63362472.0,"English, Danish",USA,8.2,7.3
2007,467406,Juno,ok,PASS,7864804,161223170.0,260044254.0,English,USA,7.6,8.1
2007,478311,Knocked Up,ok,PASS,30897446,167140312.0,246229599.0,English,USA,7.1,8.5
2007,805564,Lars and the real Girl,ok,PASS,14044294,6692364.0,11857251.0,,,,
2007,337978,Live Free or Die Hard,notalk,FAIL,123589783,151149634.0,430914277.0,"English, Italian, French","USA, UK",7.3,6.9
2007,465538,Michael Clayton,men,FAIL,24156185,55091699.0,104475669.0,English,USA,7.3,8.2
2007,758766,Music and Lyrics,men,FAIL,44941739,56820503.0,162937935.0,English,USA,6.6,5.9
2007,481141,No Reservations,ok,PASS,31459218,48433689.0,102990511.0,English,"USA, Australia",6.3,5.0
2007,808417,Persepolis,ok,PASS,8201867,4992356.0,25552185.0,"French, English, Persian, German","France, USA",8.0,9.0
2007,449088,Pirates of the Caribbean: At World&#39;s End,ok,PASS,337063045,347647302.0,1079721346.0,,,,
2007,477071,Premonition,ok,PASS,22470870,53764481.0,91525361.0,English,USA,5.8,2.9
2007,382932,Ratatouille,nowomen,FAIL,168531522,231950669.0,703955827.0,"English, French",USA,8.0,9.6
2007,432021,Resident Evil: Extinction,ok,PASS,50559457,56905993.0,164220396.0,English,"France, Australia, Germany, UK, USA",6.3,4.1
2007,293564,Rush Hour 3,notalk,FAIL,202237827,157437618.0,284285677.0,,,,
2007,822854,Shooter,notalk,FAIL,67412609,52810568.0,107527136.0,English,USA,7.2,5.3
2007,413267,Shrek the Third,ok,PASS,179766957,362589890.0,907071412.0,English,USA,6.0,5.8
2007,964587,St. Trinian&#39;s,ok,PASS,12808396,16853.0,25219695.0,,,,
2007,486655,Stardust,ok,PASS,78648044,43408033.0,152303819.0,English,"UK, USA, Iceland",7.8,6.6
2007,448134,Sunshine,notalk,FAIL,44941739,4144258.0,35987783.0,English,"UK, USA",7.3,6.4
2007,829482,Superbad,notalk,FAIL,19662011,136469216.0,190848721.0,English,USA,7.7,7.6
2007,815244,Sydney White,ok,PASS,18538467,13361645.0,15321020.0,English,USA,6.3,4.5
2007,825232,The Bucket List,notalk,FAIL,50559457,105013679.0,195845194.0,English,USA,7.4,4.2
2007,385752,The Golden Compass,ok,PASS,230326414,78769081.0,418222056.0,"English, Icelandic, Russian, French","USA, UK",6.1,5.1
2007,419887,The Kite Runner,nowomen,FAIL,22470870,17752075.0,83345293.0,"Dari, English, Pushto, Russian, Urdu","USA, China",7.6,6.1
2007,756683,The Man from Earth,notalk,FAIL,224709,,,English,USA,8.0,
2007,425430,The Messengers,ok,PASS,17976696,39745163.0,60418363.0,English,USA,5.4,3.4
2007,884328,The Mist,ok,PASS,14606065,28755697.0,61544892.0,English,USA,7.2,5.8
2007,481369,The Number 23,notalk,FAIL,35953391,39541053.0,87179297.0,"English, Chinese","USA, Germany",6.4,
2007,775529,The Savages,ok,PASS,10111891,7441321.0,11956776.0,"English, German, Cantonese",USA,7.2,8.5
2007,780607,The Signal,men,FAIL,56177,282178.0,456495.0,English,USA,6.1,6.3
2007,462538,The Simpsons Movie,ok,PASS,81456903,205760152.0,592187212.0,English,USA,7.4,8.0
2007,469494,There Will Be Blood,nowomen,FAIL,28088587,45191743.0,86747344.0,"English, American Sign Language",USA,8.1,9.2
2007,453556,TMNT,notalk,FAIL,39324022,60838866.0,107968055.0,English,"Hong Kong, USA",6.4,4.1
2007,418279,Transformers,notalk,FAIL,169655066,358686980.0,795775055.0,"English, Spanish",USA,7.2,6.1
2007,861739,Tropa de Elite,ok,PASS,7345604,9824.0,16088238.0,,,,
2007,473308,Waitress,ok,PASS,1685315,21456928.0,24961971.0,English,USA,7.1,7.5
2007,498399,We Own the Night,nowomen,FAIL,31459218,32091974.0,62140782.0,"English, Russian",USA,6.9,5.9
2007,496436,White Noise 2: The Light,notalk,FAIL,11235435,,9262006.0,English,"USA, Canada",5.8,
2006,416449,300,nowomen,FAIL,69347781,243427977.0,524918705.0,English,USA,7.8,5.1
2006,405296,A Scanner Darkly,notalk,FAIL,23115927,6358748.0,8558769.0,English,USA,7.1,7.3
2006,437800,Akeelah and the Bee,ok,PASS,9246371,21784947.0,21913233.0,English,USA,7.5,7.2
2006,429591,Aquamarine,ok,PASS,13869556,21494740.0,26558990.0,English,"USA, Australia",5.2,5.1
2006,416496,Bandidas,ok,PASS,40452872,,21266653.0,"English, Spanish","France, Mexico, USA",5.7,
2006,454082,Black Christmas,ok,PASS,10402167,18765207.0,18765207.0,English,"USA, Canada",4.5,2.2
2006,450259,Blood Diamond,notalk,FAIL,115579635,66317186.0,198077969.0,"English, Mende, Afrikaans","USA, Germany",8.0,6.4
2006,479647,"Bon Cop, Bad Cop",notalk,FAIL,9246371,14645442.0,14645442.0,,,,
2006,443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,notalk,FAIL,20804334,148526717.0,302324822.0,"English, Romanian, Hebrew, Polish, Armenian",USA,7.3,8.9
2006,470705,Bug,ok,PASS,4623185,8098328.0,8098328.0,English,"USA, Germany",6.0,6.2
2006,317219,Cars,notalk,FAIL,80905744,282110219.0,533594150.0,"English, Italian, Japanese, Yiddish",USA,7.3,7.3
2006,381061,Casino Royale,notalk,FAIL,117891227,193439856.0,689276488.0,"English, French","UK, Czech Republic, USA, Germany, Bahamas",8.0,8.1
2006,206634,Children of Men,ok,PASS,87840522,41091314.0,80270290.0,"English, German, Italian, Romanian, Spanish, Arabic, Georgian","USA, UK",7.9,8.4
2006,479884,Crank,nowomen,FAIL,13869556,32175530.0,50768266.0,"English, Spanish, Korean",USA,7.0,5.7
2006,405094,Das Leben Der Anderen,nowomen,FAIL,2311593,13042765.0,93847250.0,,,,
2006,398913,DOA: Dead or Alive,ok,PASS,34673890,555145.0,8964615.0,English,"USA, Germany, UK",4.8,3.8
2006,457430,El laberinto del fauno (Pan's Labyrinth),ok,PASS,18492742,43497951.0,100602327.0,,,,
2006,449010,Eragon,notalk,FAIL,115579635,86719588.0,288357452.0,English,"USA, UK, Hungary",5.1,3.8
2006,457572,Fido,men,FAIL,9246371,344554.0,485204.0,English,Canada,6.8,7.0
2006,414982,Final Destination 3,ok,PASS,28894909,62526330.0,130371575.0,English,"Germany, USA, Canada",5.8,4.1
2006,424095,Flushed Away,nowomen,FAIL,172213656,74740347.0,205345335.0,English,"UK, USA",6.7,7.4
2006,470765,For Your Consideration,ok,PASS,13869556,6414581.0,6414581.0,English,USA,6.3,6.8
2006,436331,Friends with Money,ok,PASS,7512676,15451191.0,20247613.0,English,USA,5.9,6.8
2006,438097,Ice Age: The Meltdown,notalk,FAIL,86684726,225762418.0,753462808.0,English,USA,6.9,5.8
2006,417225,Idlewild,ok,PASS,17336945,14643840.0,14643840.0,English,USA,6.2,5.5
2006,493430,Jackass Number Two,notalk,FAIL,12713760,84117369.0,98564824.0,English,USA,7.2,6.6
2006,452637,Lady in the Water,men,FAIL,86684726,48873044.0,84124832.0,English,USA,5.7,3.6
2006,408985,Last Holiday,ok,PASS,52010836,44382535.0,50095967.0,"English, French",USA,6.3,5.2
2006,498380,Letters from Iwo Jima,notalk,FAIL,15025353,15899229.0,79468028.0,"Japanese, English",USA,8.0,8.9
2006,404203,Little Children,ok,PASS,16181149,6314137.0,17063043.0,English,USA,7.6,7.5
2006,449059,Little Miss Sunshine,ok,PASS,9246371,69221912.0,116216452.0,English,USA,7.9,8.0
2006,490166,London To Brighton,ok,PASS,953532,,705933.0,,,,
2006,425210,Lucky Number Slevin,notalk,FAIL,31206501,26000177.0,64141457.0,English,"Germany, USA",7.8,5.3
2006,483726,Man of the Year,notalk,FAIL,23115927,43275535.0,47783141.0,English,USA,6.1,3.9
2006,422720,Marie Antoinette,ok,PASS,46231854,18449366.0,70344622.0,"English, Latin, French","USA, France, Japan",6.4,6.5
2006,482546,Miss Potter,ok,PASS,34673890,3473867.0,41482984.0,English,"UK, USA, Isle Of Man",7.0,5.7
2006,385880,Monster House,ok,PASS,86684726,85137126.0,163276310.0,English,USA,6.7,6.8
2006,457510,Nacho Libre,nowomen,FAIL,36985483,92692547.0,114766488.0,"English, Spanish","Germany, USA",5.7,5.2
2006,477347,Night at the Museum,ok,PASS,127137598,289946849.0,663982857.0,"English, Italian, Hebrew","USA, UK",6.3,4.8
2006,465551,Notes on a Scandal,ok,PASS,31784400,20238130.0,57503632.0,"English, French",UK,7.5,7.3
2006,907657,Once,men,FAIL,173369,10917487.0,21956864.0,"English, Czech",Ireland,8.0,8.8
2006,400717,Open Season,notalk,FAIL,98242689,98364347.0,219487695.0,English,USA,6.2,4.9
2006,396171,Perfume: The Story of a Murderer,ok,PASS,73624227,2569674.0,154418394.0,English,"Germany, France, Spain, USA",7.5,5.6
2006,383574,Pirates of the Caribbean: Dead Man&#39;s Chest,men,FAIL,260054178,489266869.0,1225855881.0,,,,
2006,409182,Poseidon,men,FAIL,184927415,70127732.0,209979090.0,"English, Spanish",USA,5.6,5.0
2006,451176,Quinceanera,ok,PASS,462319,1956408.0,2915828.0,,,,
2006,405508,Rang De Basanti,ok,PASS,6125721,2540087.0,33746588.0,"Hindi, Urdu, English, Panjabi",India,8.6,
2006,439289,Running with Scissors,ok,PASS,13869556,7928763.0,10063173.0,English,USA,6.2,5.2
2006,454945,She&#39;s the Man,men,FAIL,28894909,39168966.0,63891969.0,,,,
2006,367027,Shortbus,ok,PASS,2311593,2294593.0,2294593.0,English,USA,6.6,6.4
2006,384537,Silent Hill,ok,PASS,57789817,54302354.0,115559561.0,English,"Canada, France, Japan, USA",6.6,3.0
2006,439815,Slither,ok,PASS,17625894,9018043.0,14944843.0,English,"Canada, USA",6.5,6.9
2006,417148,Snakes on a Plane,ok,PASS,38141279,39321133.0,71683430.0,English,"Germany, USA, Canada",5.7,5.8
2006,405336,Southland Tales,ok,PASS,19648538,318283.0,421411.0,English,"France, Germany, USA",5.5,4.4
2006,430634,Stick It,ok,PASS,23115927,31103330.0,35135878.0,English,"Germany, USA",6.3,5.3
2006,420223,Stranger Than Fiction,ok,PASS,34673890,46734845.0,52282667.0,English,USA,7.7,6.7
2006,348150,Superman Returns,notalk,FAIL,268144752,231297965.0,451770741.0,"English, German, French",USA,6.2,7.2
2006,446046,Take the Lead,ok,PASS,34673890,40154753.0,75578093.0,English,USA,6.6,5.5
2006,429589,The Ant Bully,men,FAIL,52010836,32527039.0,57340095.0,English,USA,5.9,5.9
2006,452594,The Break Up,notalk,FAIL,60101410,137316349.0,234562168.0,,,,
2006,382625,The Da Vinci Code,notalk,FAIL,144474543,251427474.0,887444081.0,"English, French, Latin, Spanish","USA, Malta, France, UK",6.5,4.6
2006,783238,The Dead Girl,ok,PASS,3814128,22971.0,22971.0,English,USA,6.8,6.5
2006,407887,The Departed,notalk,FAIL,104021671,154080367.0,335803963.0,"English, Cantonese","USA, Hong Kong",8.5,8.6
2006,458352,The Devil Wears Prada,ok,PASS,40452872,144174568.0,377426561.0,"English, French",USA,6.8,6.2
2006,433386,The Grudge 2,ok,PASS,23115927,45242306.0,81765471.0,"English, Japanese","USA, Japan",4.9,3.3
2006,464049,The History Boys,notalk,FAIL,4276446,3155666.0,15517247.0,English,UK,6.8,7.4
2006,457939,The Holiday,ok,PASS,98242689,73138793.0,237158227.0,English,USA,6.9,5.2
2006,468492,The Host,ok,PASS,57789817,30771576.0,67253922.0,"Korean, English",South Korea,7.0,8.5
2006,443543,The Illusionist,nowomen,FAIL,19070640,46080031.0,96846559.0,English,"USA, Czech Republic",7.6,6.8
2006,482571,The Prestige,notalk,FAIL,46231854,61361102.0,124705810.0,English,"USA, UK",8.5,6.6
2006,454921,The Pursuit of Happyness,nowomen,FAIL,63568799,187916346.0,355205844.0,"English, Cantonese",USA,7.9,6.4
2006,460989,The Wind That Shakes the Barley,notalk,FAIL,9593110,2114116.0,29669493.0,"English, Irish, Latin","Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland",7.6,8.2
2006,370032,Ultraviolet,notalk,FAIL,34673890,21407734.0,23950486.0,"English, Vietnamese",USA,4.4,1.8
2006,441909,Volver,ok,PASS,10864486,14909619.0,98936014.0,Spanish,Spain,7.6,8.4
2006,758794,We Are Marshall,notalk,FAIL,75126763,50329573.0,50329573.0,English,USA,7.1,5.3
2006,455857,When a Stranger Calls,ok,PASS,17336945,55316660.0,77374176.0,English,USA,4.9,2.7
2006,477139,Wristcutters: A Love Story,notalk,FAIL,1155796,515676.0,531824.0,English,"USA, UK",7.4,6.2
2006,376994,X-Men: The Last Stand,ok,PASS,242717233,270875277.0,530926095.0,English,"Canada, USA, UK",6.8,5.8
2006,463034,"You, Me and Dupree",notalk,FAIL,62413003,87611686.0,150718167.0,English,USA,5.6,4.6
2006,383060,Zoom,ok,PASS,40452872,13857222.0,14454606.0,English,USA,4.1,2.6
2006,389557,Zwartboek,ok,PASS,25427520,5083807.0,31481990.0,,,,
2005,402022,AEon Flux,ok,PASS,65616822,30849435.0,57209924.0,,,,
2005,398712,Assault on Precinct 13,ok,PASS,35790994,23909452.0,42997982.0,"English, Serbian","USA, France",6.3,5.4
2005,372784,Batman Begins,notalk,FAIL,178954969,244981925.0,445357804.0,"English, Urdu, Mandarin","USA, UK",8.3,7.0
2005,388500,Beauty Shop,ok,PASS,29825828,43368365.0,45754431.0,English,USA,5.4,5.3
2005,374536,Bewitched,ok,PASS,95442650,75534696.0,156477397.0,"English, Spanish",USA,4.8,3.4
2005,357507,Boogeyman,men,FAIL,23860663,55777141.0,80163307.0,English,"USA, New Zealand, Germany",4.1,3.2
2005,439478,Boynton Beach Club,ok,PASS,3459796,3731178.0,3731178.0,English,USA,6.5,6.1
2005,393109,Brick,notalk,FAIL,536865,2476430.0,4876515.0,English,USA,7.5,7.2
2005,388795,Brokeback Mountain,notalk,FAIL,16583160,99073958.0,207704444.0,English,"USA, Canada",7.7,8.7
2005,367594,Charlie and the Chocolate Factory,ok,PASS,178954969,246312517.0,566045396.0,English,"USA, UK",6.8,7.2
2005,451094,Chinjeolhan geumjassi,ok,PASS,5368649,252526.0,28002720.0,,,,
2005,352248,Cinderella Man,men,FAIL,104986915,73550386.0,129491710.0,English,USA,8.0,6.9
2005,393162,Coach Carter,ok,PASS,53686491,80249227.0,91469619.0,English,"USA, Germany",7.2,5.7
2005,360486,Constantine,notalk,FAIL,89477485,90642097.0,275453129.0,"English, Filipino, Tagalog","USA, Germany",6.9,5.0
2005,435623,Conversations with Other Women,nowomen,FAIL,536865,452658.0,1084540.0,English,"UK, USA",7.1,6.2
2005,257516,Cursed,ok,PASS,41756160,23019456.0,29962909.0,English,"USA, Germany",4.9,3.1
2005,342258,Danny the dog,notalk,FAIL,51300425,29274195.0,58503506.0,,,,
2005,382628,Dark Water,ok,PASS,71581988,30390244.0,59023039.0,English,USA,5.5,5.2
2005,342272,Dear Wendy,notalk,FAIL,9544265,27566.0,532615.0,,,,
2005,421054,Domino,ok,PASS,59651656,12132195.0,27403019.0,English,"France, USA, UK",6.0,3.6
2005,419706,Doom,notalk,FAIL,83512319,33658253.0,65154327.0,"English, Japanese","UK, Czech Republic, Germany, USA",5.2,3.4
2005,120667,Fantastic Four,notalk,FAIL,104390399,184557548.0,394556433.0,English,"USA, Germany",5.7,4.0
2005,408790,Flightplan,ok,PASS,65616822,107023409.0,269275914.0,"English, French, German, Arabic, Italian, Japanese",USA,6.2,5.3
2005,369441,Fun with Dick and Jane,ok,PASS,167024638,131889812.0,240751838.0,"English, Spanish",USA,6.1,4.7
2005,433383,"Good Night, and Good Luck.",notalk,FAIL,8351232,37581997.0,67510048.0,English,"USA, France, UK, Japan",7.6,8.0
2005,424136,Hard Candy,ok,PASS,1133381,1222429.0,9862884.0,English,USA,7.2,5.8
2005,330373,Harry Potter and the Goblet of Fire,notalk,FAIL,178954969,345995160.0,1070044630.0,"English, French","UK, USA",7.6,8.1
2005,400497,Herbie Fully Loaded,ok,PASS,59651656,78752930.0,171928818.0,English,USA,4.7,4.7
2005,382077,Hide and Seek,ok,PASS,29825828,60964573.0,146862958.0,English,"USA, Germany",5.9,3.5
2005,386588,Hitch,men,FAIL,65616822,212102508.0,437585770.0,English,USA,6.7,5.8
2005,443536,Hoodwinked!,ok,PASS,20878080,61305929.0,131046803.0,English,USA,6.6,4.5
2005,450278,Hostel,notalk,FAIL,5726559,56462050.0,98116369.0,"English, Czech, German, Dutch, Slovak, Japanese, Icelandic, Russian, Spanish",USA,5.8,5.5
2005,396652,Ice Princess,ok,PASS,29825828,29087739.0,30699527.0,English,"USA, Canada",6.0,5.5
2005,418763,Jarhead,nowomen,FAIL,85898385,74740591.0,115661627.0,"English, Spanish, Arabic, Latin","Germany, USA",7.1,5.8
2005,418773,Junebug,ok,PASS,1193033,3194955.0,4244757.0,English,USA,7.1,8.0
2005,425123,Just Like Heaven,ok,PASS,69195921,57645130.0,120123026.0,"English, Spanish, Mandarin",USA,6.8,4.7
2005,360717,King Kong,nowomen,FAIL,246957858,260176695.0,656785445.0,English,"New Zealand, USA, Germany",7.3,8.1
2005,320661,Kingdom of Heaven,nowomen,FAIL,131233644,56547877.0,261099301.0,"English, Arabic, Latin, Italian","USA, UK, Spain, Germany, Morocco",7.2,6.3
2005,373469,Kiss Kiss Bang Bang,notalk,FAIL,17895497,5053494.0,15635698.0,English,USA,7.7,7.2
2005,399295,Lord of War,men,FAIL,50107391,28811311.0,74138215.0,"English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish","France, USA, Germany",7.6,6.2
2005,351283,Madagascar,nowomen,FAIL,89477485,230965870.0,663994001.0,"English, Portuguese, Spanish, German, French",USA,6.9,5.7
2005,331933,Man of the House,ok,PASS,59651656,23502402.0,26365681.0,English,USA,5.4,3.5
2005,416320,Match Point,ok,PASS,17895497,27547047.0,104974897.0,English,"UK, Russia, Ireland, Luxembourg, USA",7.7,7.2
2005,415978,Me and You and Everyone We Know,ok,PASS,2386066,4635094.0,10051933.0,English,"USA, UK",7.4,7.6
2005,397535,Memoirs of a Geisha,ok,PASS,101407816,68015836.0,192687798.0,"English, Japanese",USA,7.3,5.4
2005,366780,MirrorMask,ok,PASS,4772133,1031925.0,1149158.0,English,"UK, USA",7.0,5.5
2005,385307,Miss Congeniality 2: Armed &amp; Fabulous,ok,PASS,71581988,57835867.0,120952557.0,,,,
2005,356910,Mr. &amp; Mrs. Smith,men,FAIL,131233644,222305354.0,570671028.0,,,,
2005,408306,Munich,notalk,FAIL,89477485,56524824.0,155427270.0,"English, German, French, Hebrew, Arabic, Italian, Greek, Russian","USA, Canada, France",7.7,7.4
2005,395972,North Country,ok,PASS,35790994,21861428.0,30093356.0,English,USA,7.2,6.8
2005,380599,Oliver Twist,notalk,FAIL,77547153,2470676.0,31819291.0,English,"UK, Czech Republic, France, Italy",6.9,6.5
2005,414387,Pride and Prejudice,ok,PASS,33404928,45779857.0,144259786.0,,,,
2005,377107,Proof,ok,PASS,23860663,8989900.0,9883481.0,English,USA,6.8,6.4
2005,421239,Red Eye,ok,PASS,31018861,69066839.0,114001241.0,"English, Russian",USA,6.5,7.1
2005,294870,Rent,ok,PASS,47721325,34690477.0,37784099.0,English,USA,7.1,5.3
2005,358082,Robots,notalk,FAIL,95442650,152946861.0,311023751.0,"English, Italian",USA,6.3,6.4
2005,379786,Serenity,ok,PASS,46528292,30439664.0,45949095.0,"English, Mandarin",USA,8.0,7.4
2005,338427,Shopgirl,men,FAIL,8947748,12269777.0,14028182.0,"English, Japanese",USA,6.5,6.2
2005,401792,Sin City,ok,PASS,47721325,88408312.0,189398567.0,English,USA,8.2,7.4
2005,474361,Sisters in Law,ok,PASS,357910,39742.0,39742.0,English,"Cameroon, UK",7.2,7.1
2005,405325,Sky High,ok,PASS,71581988,76281887.0,97384257.0,"English, Cantonese",USA,6.2,6.2
2005,362165,Son of the Mask,notalk,FAIL,119303313,20303541.0,71484662.0,English,"USA, Germany",2.1,2.0
2005,121766,Star Wars: Episode III - Revenge of the Sith,notalk,FAIL,137198810,453675396.0,1012883787.0,English,USA,7.7,6.8
2005,382992,Stealth,notalk,FAIL,164638572,38316342.0,91167710.0,"English, Korean, Russian, Spanish",USA,5.0,3.5
2005,369994,Strangers with Candy,ok,PASS,2386066,2472734.0,2478937.0,English,USA,6.0,5.7
2005,427944,Thank You for Smoking,notalk,FAIL,8947748,29579478.0,47741203.0,English,USA,7.7,7.1
2005,405422,The 40 Year Old Virgin,men,FAIL,31018861,130576566.0,211596412.0,,,,
2005,424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,FAIL,59651656,46740275.0,82827477.0,English,USA,3.4,3.8
